composition,is metal?
ZnSb2MoO7,FALSE
ZnSb3,TRUE
ZnSe,FALSE
ZnSi(AgS2)2,FALSE
ZnSiAs2,FALSE
ZnSiP2,FALSE
ZnSn3,TRUE
ZnSnAs2,FALSE
ZnSnO3,FALSE
ZnSnP2,FALSE
ZnSnSb2,FALSE
ZnTc,FALSE
ZnTe,FALSE
ZnWO2,TRUE
Zr(Fe2Si)2,TRUE
Zr(Ni2P)2,TRUE
Zr0.67Ta1.33N3.03O0.12,FALSE
Zr1.33Ta0.67N1.63O1.89,FALSE
Zr1.33Ta0.67N1.97O1.38,FALSE
Zr1.33Ta0.67N2.61O0.42,FALSE
Zr1.86Cu1S4,FALSE
Zr2(Co7B2)3,TRUE
Zr2Al,TRUE
Zr2Co12P7,TRUE
Zr2CuS4,TRUE
Zr2HBr2,TRUE
Zr2In5Ni,TRUE
Zr2Ni12P7,TRUE
Zr2Se,TRUE
Zr2Te,TRUE
Zr3(Al2C3)2,TRUE
Zr3(Cu2Si3)2,TRUE
Zr3Ag,TRUE
Zr3Al2,TRUE
Zr3Hg,TRUE
Zr3Ir,TRUE
Zr3NiO,TRUE
Zr3O,FALSE
Zr4AlNi2,TRUE
Zr4Co4Ge7,TRUE
Zr5Al3,TRUE
Zr5Al3C,TRUE
Zr5Sb3,TRUE
Zr5SiSb3,TRUE
Zr5Sn3,TRUE
Zr5Sn4,TRUE
Zr6Al2CoH10,TRUE
Zr6Al2Ni,TRUE
Zr6NiCl15,TRUE
Zr6O,FALSE
Zr6Sb2Pt,TRUE
Zr7P4,TRUE
Zr7Sb4,TRUE
ZrAl5Ni2,TRUE
ZrAlPt,TRUE
ZrAlRu2,TRUE
ZrAlW,TRUE
ZrAu4,TRUE
ZrB2,TRUE
ZrC,FALSE
ZrCd,TRUE
ZrCrSi2,TRUE
ZrGaPt,TRUE
ZrGe2,TRUE
ZrGeRu,TRUE
ZrHCl,TRUE
ZrHg4(AsCl3)2,FALSE
ZrHg4(PCl3)2,FALSE
ZrInCu2,TRUE
ZrInPd2,TRUE
ZrInRh2,TRUE
ZrIr2,TRUE
ZrMo3,TRUE
ZrNiGe,TRUE
ZrNiSb,FALSE
ZrNiSn,TRUE
ZrO2,FALSE
ZrPd2,TRUE
ZrPd3,TRUE
ZrRe2,TRUE
ZrRh,TRUE
ZrRu3C,TRUE
ZrS2,FALSE
ZrS3,FALSE
ZrSb,TRUE
ZrSbRu,TRUE
ZrSe,TRUE
ZrSe2,FALSE
ZrSe3,FALSE
ZrSi2,TRUE
ZrSiTe,TRUE
ZrTaN3,FALSE
ZrTe,TRUE
ZrTi2O,TRUE
ZrTiF6,TRUE
ZrW2,TRUE
